	SRR925703	SRR925714	SRR925716	SRR925726	SRR934637	SRR925697	SRR934636	SRR925689	SRR925690	SRR925691	SRR925692	SRR925702	SRR925707	SRR925708	SRR925709	SRR925710	SRR925713	SRR925715	SRR925717	SRR934638	SRR934639	SRR925706	SRR925693	SRR925694	SRR925695	SRR925696	SRR925698	SRR925699	SRR925700	SRR925701	SRR925704	SRR925705	SRR925711	SRR925718	SRR925723	SRR925724	SRR925725	SRR925727	SRR925729	SRR925735	SRR925736	SRR925740	SRR925741	SRR925742	SRR934631	SRR934632	SRR934633	SRR934640	SRR934641	SRR934642	SRR934643	SRR934644	SRR934645
ENST00000543707_ir1_KIAA0319-204	4.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.03	0.67	67.53	0.0	0.0	0.0	0.0	0.0	5.56	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000458008_ir1_FAM86A-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1602.03	1993.78	875.77	1477.33	0.0	0.0	0.0	688.04	0.0	0.0	0.0	0.0	829.59	0.0	0.0	0.0	506.33	0.0	647.71	883.56	813.85	453.67	0.0	0.0	0.0	306.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1183.26	0.0	0.0	383.17	0.0	1000.67
ENST00000599194_ir1_ZNF324B-004	0.0	7.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.25	53.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.77	0.0	0.0	0.0	0.0	0.0	0.0	7.42	213.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000429851_ir1_CEP350-007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15
ENST00000462629_ir1_HHLA2-007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000378740_ir2_PAX4-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000443902_ir1_EPB41L5-002	43.59	0.0	1.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.84	0.0	0.0	0.0	40.99	30.14	0.0	0.0	73.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.7	241.26	0.0	0.0	0.0
ENST00000603300_ir1_DUOX2-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	315.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000280979_ir2_AKAP6-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000591182_ir2_DTNA-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000375608_ir1_MCF2L-001	7.56	7.5	0.0	0.0	33.47	0.0	0.0	0.0	0.0	0.0	0.0	77.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.94	0.0	2975.1	0.0	308.51	1018.61	309.71	0.0	0.0	0.0	469.36	0.0	0.0	1250.88	605.22	295.37	0.0	0.0	0.0	41.38	0.0	0.0	661.0	0.0	0.0	0.0	901.05	927.76	0.0	0.0	0.0	0.0	0.0
ENST00000292147_ir1_ETHE1-001	0.0	0.0	0.0	0.0	0.0	0.0	6834.94	3612.4	0.0	2695.98	0.0	0.0	1354.14	435.47	0.0	0.0	0.0	0.0	0.0	0.0	6213.18	0.0	1716.02	4539.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000392769_ir1_CEP112-201	0.0	51.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000416279_ir1_AL133249.1-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.92	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000435076_ir2_DARS-005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000402673_ir1_SAR1B-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	450.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000292538_ir2_CUX1-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.75	22.45	57.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	508.55	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	1.17	0.0	0.0	1052.81	0.0	0.0	17.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000422945_ir1_PPP2R5C-201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000578122_ir2_IFT20-014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000227880_ir1_SLC15A3-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000601973_ir1_ZC3H4-004	94.08	676.48	0.0	257.68	0.0	107.67	0.0	0.0	0.0	0.0	132.17	63.96	50.71	45.71	125.21	337.97	223.36	90.16	289.88	0.0	1754.2	0.0	723.55	0.0	564.53	150.01	923.99	0.0	188.13	507.29	0.0	88.29	1.27	330.16	0.0	15.39	269.93	564.13	0.0	110.07	33.93	0.0	21.39	49.79	0.0	0.0	0.0	0.0	0.0	0.0	65.37	0.0	0.0
ENST00000498283_ir1_ALKBH4-003	10.97	0.0	4.99	0.0	0.0	0.0	0.0	0.0	2.37	0.0	0.0	2.4	0.0	0.0	0.0	0.0	0.0	1.41	0.0	0.0	6.16	8.47	0.0	0.0	0.0	0.0	7.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.72	2.25	1.6	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	3.16	0.0	0.0
ENST00000503119_ir2_CHCHD6-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000546699_ir1_RP11-114F10.2-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000357081_ir1_AGTPBP1-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	298.52	0.0	0.0	0.0	226.61	0.0	0.0	0.0	0.0	88.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000378714_ir2_MCM10-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000478582_ir1_CCM2-012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14	1.99	2.6	1.95	0.0	8.51	2.32	3.22	4.15	0.0	0.0	0.0	0.0	5.22	232.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72	4.31	5.48	0.0	0.0	0.0	0.0	0.0	0.0	2.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28
ENST00000551188_ir1_KRT5-007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.46	0.0	63.16	0.0	472.18	0.0	40.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.73	0.0	0.0	0.0	0.0	528.72	161.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000616114_ir1_PCDH15-021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000587552_ir1_LONP1-008	143.85	0.0	329.36	0.0	0.0	359.47	1933.58	227.86	0.0	173.63	96.94	0.0	0.0	0.0	0.0	0.0	0.0	64.59	127.34	255.39	0.0	698.01	0.0	73.32	0.0	0.0	0.0	70.88	0.0	178.76	109.69	0.0	730.7	425.29	22.18	0.0	125.63	77.4	0.0	0.0	0.0	153.99	132.4	0.0	153.22	110.1	109.56	0.0	0.0	0.0	15.13	0.0	80.0
ENST00000525074_ir1_TRIM3-002	0.0	0.1	2321.52	0.0	6336.84	0.0	0.0	0.0	7.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1034.18	0.0	7161.99	0.0	140.93	13.53	42.79	15995.89	0.0	0.0	7364.23	1753.25	1286.67	54.97	102.88	14214.28	304.65	0.0	0.0	760.58	0.0	0.0	0.0	2610.85	1090.86	0.0	0.0	0.0	0.0	169.78
ENST00000403245_ir1_CEP162-004	0.0	112.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000553360_ir1_KTN1-016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.68	0.0	0.0	0.0	0.0	0.0	61.17	36.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000518281_ir1_TNKS-002	0.0	0.0	7.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.35	0.0	0.0	0.0	0.0	0.0	0.0	239.92	0.0	0.0	338.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000398645_ir6_KDM2A-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000599938_ir1_ZNF558-004	0.0	0.0	0.0	0.0	0.0	131.32	0.0	14.82	0.0	3.89	10.45	83.46	121.27	38.96	0.0	45.0	31.95	35.26	58.56	60.11	0.0	174.28	0.0	15.46	124.87	85.52	0.0	0.0	127.41	0.0	25.62	29.84	22.31	153.58	67.06	57.95	92.63	0.0	0.0	0.0	62.57	0.0	0.0	0.0	0.0	0.0	97.79	159.37	378.69	384.13	12.99	0.0	2.33
ENST00000454465_ir1_AC083899.3-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1261.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000535510_ir2_PHC1-014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.1	0.0	0.0	0.0	0.0	0.0	0.0	52.05	0.0	0.0	24.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000548868_ir1_SCRN3-011	0.0	32.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000467242_ir1_LBH-002	24.35	0.0	26.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31	79.92	0.0	0.0	0.0	0.0	0.0	0.0	10.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.51	0.0	0.0	0.0	0.0	0.0	0.0	15.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000550201_ir1_DCTN2-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000569784_ir1_SCAPER-017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000273691_ir1_ILDR1-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000424576_ir1_RPL6-002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9092.11	3148.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000428331_ir1_ATP2C1-011	0.0	0.0	0.0	30.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.54	59.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000560787_ir2_RNF31-005	0.0	381.5	268.9	0.0	0.0	0.0	0.0	2171.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1569.02	0.0	2167.6	0.0	715.84	0.0	563.0	0.0	0.0	625.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1389.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000452732_ir1_FHL2-008	0.0	0.0	7.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000225983_ir1_HDAC5-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.9	0.0	0.0	0.0	223.25	0.0	0.0	0.0	0.0	125.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.1	0.0	0.0	0.0	0.0	141.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000376104_ir1_DLG2-003	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	2.24	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6	3.77	30.26	0.0	0.0	0.14	0.0	0.19	0.0	0.0	2.52	3.42	0.0	0.0	2.23	2.25	0.0	0.0	0.0	0.0	0.49	0.0	0.0
ENST00000540627_ir1_KPNB1-003	0.0	0.0	28444.57	0.0	0.0	28920.47	0.0	11496.16	0.0	9793.47	10710.64	18256.51	0.0	0.0	17087.68	0.0	0.0	0.0	0.0	0.0	0.0	27969.33	0.0	0.0	0.0	0.0	33752.46	4813.28	3761.19	3471.78	0.0	0.0	4662.06	0.0	0.0	0.0	11456.15	0.0	0.0	21936.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4835.66	0.0
ENST00000298832_ir1_TTLL5-001	839.69	604.18	0.0	801.07	0.0	391.75	0.0	0.0	0.0	0.0	0.0	297.16	138.0	408.49	397.84	700.37	617.96	416.49	0.0	0.0	640.55	147.02	666.07	0.0	392.04	294.38	236.09	0.0	0.0	0.0	316.66	319.73	148.55	690.01	368.96	366.73	273.79	326.84	636.95	306.29	616.42	0.0	198.94	249.44	0.0	0.0	98.19	0.0	390.28	0.0	0.0	0.0	0.0
ENST00000376104_ir4_DLG2-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000439313_ir1_COBLL1-018	0.0	0.0	55.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000532463_ir1_CTNND1-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.83	0.0	75.41	140.38	257.94	318.73	0.0	0.0	0.0	0.0	0.0	333.25	27.08	256.15	69.92	401.76	0.0	143.72	11.99	0.0	0.0	176.83	144.64	141.21	73.21	82.38	46.07	328.61	151.68	0.0	95.28	698.96	0.0	0.0	49.39	0.0	0.0	113.08	0.0	0.0	0.0	54.81	0.0	50.26
ENST00000379565_ir2_RPS6KA3-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1096.27	0.0	0.0	75.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000524717_ir1_MAML2-001	66.28	37.67	0.0	0.0	0.0	70.69	0.0	3.17	23.91	16.08	10.55	24.88	67.02	13.12	0.0	112.31	133.24	78.29	0.0	0.0	0.0	123.65	0.0	7.95	3.87	3.96	0.0	8.0	3.56	1.09	0.0	0.0	11.96	1.1	8.78	0.0	41.64	5.77	9.75	9.24	21.66	0.83	30.06	0.14	3.36	2.13	3.51	0.0	0.0	0.0	1.01	0.0	0.34
ENST00000550891_ir2_SCN8A-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000511466_ir1_ANAPC10-005	0.18	5.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	4.74	0.0	0.0	0.0	4.31	0.0	3.18	0.0	0.0	0.49	0.0	0.0	5.52	0.0	0.0	0.0	0.0	19.46	8.95	0.0	18.9	0.0	6.66	6.03	0.0	0.0	0.0	0.0	12.5	12.02	0.0	0.0	1.87	0.0	0.0	0.0	0.0	0.0	0.0
